DA2021,total_occupied_private_dwellings_da,single_detached_houses_da,apartment_in_building_plus_5_da,semi_detached_house_da,row_house_da,apartment_in_duplex_da,apartment_in_building_less_5_da,households_more_than_30_da,median_shelter_costs_owned_da,median_shelter_costs_rented_da,single_detached_houses_pct_da,semi_detached_house_pct_da,row_house_pct_da,apartment_in_duplex_pct_da,apartment_in_building_less_5_pct_da,apartment_in_building_plus_5_pct_da,pop_density_da
35370688,270,270,0,0,0,0,0,25,1080,NA,1,0,0,0,0,0,898.7508885955114
35370689,220,175,0,0,0,5,40,30,1500,970,0.7954545454545454,0,0,0.022727272727272728,0.18181818181818182,0,174.8009120047583
35370690,255,250,0,0,0,0,0,45,1430,NA,0.9803921568627451,0,0,0,0,0,372.2479721900347
35370691,475,355,0,110,0,5,0,50,1540,NA,0.7473684210526316,0.23157894736842105,0,0.010526315789473684,0,0,1339.866201827947
35370692,240,170,0,10,50,10,0,40,1370,1100,0.7083333333333334,0.041666666666666664,0.20833333333333334,0.041666666666666664,0,0,77.75683317624882
35370693,130,130,0,0,0,0,0,0,1430,NA,1,0,0,0,0,0,2856.060606060606
35370694,160,160,0,0,0,0,0,20,1260,NA,1,0,0,0,0,0,2605.813360530342
35370695,195,170,0,5,0,5,10,0,940,990,0.8717948717948718,0.02564102564102564,0,0.02564102564102564,0.05128205128205128,0,1457.0982839313572
35370696,220,120,0,5,0,5,90,35,785,1070,0.5454545454545454,0.022727272727272728,0,0.022727272727272728,0.4090909090909091,0,700.203942895989
35370697,205,200,0,0,0,0,5,20,1120,NA,0.975609756097561,0,0,0,0.024390243902439025,0,1952.4959742351045
35370698,245,205,0,35,0,0,0,25,1420,NA,0.8367346938775511,0.14285714285714285,0,0,0,0,2913.8225255972698
35370699,160,160,0,0,0,0,0,0,1580,NA,1,0,0,0,0,0,2903.0339083878644
35370700,200,200,0,0,0,0,0,0,1320,NA,1,0,0,0,0,0,2054.5454545454545
35370701,205,170,0,40,0,0,0,0,1400,NA,0.8292682926829268,0.1951219512195122,0,0,0,0,3316.2393162393164
35370702,220,215,0,0,0,0,0,20,1130,NA,0.9772727272727273,0,0,0,0,0,1405.7649667405765
35370703,160,155,0,0,0,0,5,0,1180,NA,0.96875,0,0,0,0.03125,0,2387.9810226673694
35370704,415,360,0,50,0,5,0,40,1140,1330,0.8674698795180723,0.12048192771084337,0,0.012048192771084338,0,0,841.3102004187856
35370705,150,150,0,0,0,0,0,0,1640,NA,1,0,0,0,0,0,3220.099079971691
35370706,220,175,0,40,0,0,0,25,910,NA,0.7954545454545454,0.18181818181818182,0,0,0,0,2291.2353347135954
35370707,280,280,0,0,0,0,0,35,1120,NA,1,0,0,0,0,0,1057.8594487211324
35370708,175,175,0,0,0,0,0,0,1430,NA,1,0,0,0,0,0,2350
35370709,300,265,0,0,30,0,0,20,1380,NA,0.8833333333333333,0,0.1,0,0,0,1569.4572217111315
35370710,205,195,0,5,0,5,0,15,690,NA,0.9512195121951219,0.024390243902439025,0,0.024390243902439025,0,0,83.62602441879913
35370711,250,250,0,0,0,0,0,45,940,NA,1,0,0,0,0,0,59.06834384681423
35370712,580,480,0,90,0,0,0,65,1860,NA,0.8275862068965517,0.15517241379310345,0,0,0,0,263.4588504383921
35370713,185,170,0,10,0,0,0,0,690,NA,0.918918918918919,0.05405405405405406,0,0,0,0,69.37199376735994
35370714,205,205,0,0,0,0,0,0,1450,NA,1,0,0,0,0,0,28.196261456242592
35370715,265,250,0,0,0,0,15,30,1260,NA,0.9433962264150944,0,0,0,0.05660377358490566,0,78.15930447000966
35370716,310,305,0,0,0,0,5,40,890,NA,0.9838709677419355,0,0,0,0.016129032258064516,0,101.35135135135135
35370717,215,215,0,0,0,0,0,40,745,NA,1,0,0,0,0,0,3255.2504038772213
35370718,245,185,0,0,5,5,10,0,765,NA,0.7551020408163265,0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0,61.902546633251795
35370719,230,205,0,0,0,0,25,50,870,1010,0.8913043478260869,0,0,0,0.10869565217391304,0,24.31207004377736
35370720,180,180,0,5,0,0,0,0,820,NA,1,0.027777777777777776,0,0,0,0,15.190402090953794
35370721,175,180,0,0,0,0,0,15,1160,NA,1.0285714285714285,0,0,0,0,0,33.499943276988475
35370722,420,335,0,85,0,0,5,50,1380,NA,0.7976190476190477,0.20238095238095238,0,0,0.011904761904761904,0,291.07094685729703
35370723,165,165,0,0,0,0,0,25,1300,NA,1,0,0,0,0,0,2627.0207852194
35370724,215,210,0,0,0,0,5,20,1390,NA,0.9767441860465116,0,0,0,0.023255813953488372,0,310.59912795392154
35370725,260,230,0,0,0,0,25,30,1250,685,0.8846153846153846,0,0,0,0.09615384615384616,0,2371.6216216216217
35370726,165,165,0,0,0,0,0,25,1050,NA,1,0,0,0,0,0,2898.5507246376815
35370727,175,170,0,0,0,5,0,0,1100,NA,0.9714285714285714,0,0,0.02857142857142857,0,0,2025.8813029897367
35370728,215,205,0,5,0,5,0,30,1110,970,0.9534883720930233,0.023255813953488372,0,0.023255813953488372,0,0,1540.4775771694817
35370729,255,205,0,0,35,5,10,25,1190,NA,0.803921568627451,0,0.13725490196078433,0.0196078431372549,0.0392156862745098,0,543.2144857196192
35370730,235,125,0,30,60,5,15,40,890,1020,0.5319148936170213,0.1276595744680851,0.2553191489361702,0.02127659574468085,0.06382978723404255,0,1378.5845830044725
35370731,220,110,0,10,0,10,85,60,870,1000,0.5,0.045454545454545456,0,0.045454545454545456,0.38636363636363635,0,2598.61932938856
35370732,300,55,165,5,5,10,65,125,780,1200,0.18333333333333332,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.21666666666666667,0.55,3272.4616508400295
35370733,340,145,90,0,0,5,90,145,910,1310,0.4264705882352941,0,0,0.014705882352941176,0.2647058823529412,0.2647058823529412,1039.119804400978
35370734,190,190,0,0,0,0,0,0,1040,NA,1,0,0,0,0,0,2133.220910623946
35370735,340,130,45,5,50,5,105,75,1130,735,0.38235294117647056,0.014705882352941176,0.14705882352941177,0.014705882352941176,0.3088235294117647,0.1323529411764706,3006.896551724138
35370736,250,120,0,10,95,15,15,45,860,1100,0.48,0.04,0.38,0.06,0.06,0,1815.9433671899044
35370737,235,215,0,20,0,0,0,35,1050,NA,0.9148936170212766,0.0851063829787234,0,0,0,0,2313.851080864692
35370738,185,180,0,0,0,0,0,15,1400,NA,0.972972972972973,0,0,0,0,0,1839.3782383419689
35370739,445,290,30,90,0,5,25,75,1340,1100,0.651685393258427,0.20224719101123595,0,0.011235955056179775,0.056179775280898875,0.06741573033707865,76.88878219417676
35370740,185,170,0,5,0,5,10,0,890,NA,0.918918918918919,0.02702702702702703,0,0.02702702702702703,0.05405405405405406,0,1310.5076741440378
35370741,170,170,0,5,0,0,0,25,1620,NA,1,0.029411764705882353,0,0,0,0,340.1217719924417
35370743,220,190,0,0,25,0,0,20,1680,NA,0.8636363636363636,0,0.11363636363636363,0,0,0,2527.1739130434785
35370744,275,255,0,0,25,0,0,30,1240,NA,0.9272727272727272,0,0.09090909090909091,0,0,0,222.15242283201508
35370745,320,300,0,5,0,0,10,15,1320,NA,0.9375,0.015625,0,0,0.03125,0,164.88941548183254
35370746,165,165,0,0,0,0,0,0,1440,NA,1,0,0,0,0,0,201.02651839178785
35370747,145,145,0,0,0,0,0,15,1070,NA,1,0,0,0,0,0,42.079396318324655
35370748,190,185,0,0,5,0,0,0,800,NA,0.9736842105263158,0,0.02631578947368421,0,0,0,32.31255048836014
35370750,210,205,0,5,0,0,0,25,1400,NA,0.9761904761904762,0.023809523809523808,0,0,0,0,183.6884643644379
35370751,280,275,0,0,0,0,0,25,1050,NA,0.9821428571428571,0,0,0,0,0,412.32528589580687
35370752,250,245,0,0,0,0,0,25,1110,NA,0.98,0,0,0,0,0,39.756112735643626
35370753,360,360,0,0,0,0,0,55,1000,NA,1,0,0,0,0,0,55.67832083797876
35370754,325,315,0,5,0,5,0,30,1060,NA,0.9692307692307692,0.015384615384615385,0,0.015384615384615385,0,0,59.03660886319846
35370755,230,165,0,5,45,10,0,25,990,1100,0.717391304347826,0.021739130434782608,0.1956521739130435,0.043478260869565216,0,0,198.31120142952244
35370756,180,180,0,0,0,0,0,15,1050,NA,1,0,0,0,0,0,1526.6235764850721
35370757,190,175,0,5,5,0,0,0,860,NA,0.9210526315789473,0.02631578947368421,0.02631578947368421,0,0,0,48.68721911219743
35370758,220,175,0,5,10,0,25,35,1080,765,0.7954545454545454,0.022727272727272728,0.045454545454545456,0,0.11363636363636363,0,1472.670631549136
35370759,220,215,0,0,0,0,0,30,940,1500,0.9772727272727273,0,0,0,0,0,1898.0263157894738
35370760,325,305,0,0,20,0,5,50,1100,NA,0.9384615384615385,0,0.06153846153846154,0,0.015384615384615385,0,37.50818360369535
35370761,255,255,0,0,0,0,0,25,1620,NA,1,0,0,0,0,0,21.123027136877216
35370762,150,150,0,0,0,0,0,20,1290,NA,1,0,0,0,0,0,42.59472890229834
35370763,150,145,0,0,0,0,5,0,810,NA,0.9666666666666667,0,0,0,0.03333333333333333,0,24.833708089448315
35370764,205,195,0,0,0,5,10,15,1170,NA,0.9512195121951219,0,0,0.024390243902439025,0.04878048780487805,0,25.947201298901486
35370765,450,370,0,10,70,0,0,20,1050,NA,0.8222222222222222,0.022222222222222223,0.15555555555555556,0,0,0,165.51193225558123
35370766,320,270,0,0,0,0,10,30,840,750,0.84375,0,0,0,0.03125,0,992.7710843373493
35370767,145,145,0,0,0,0,0,0,1090,NA,1,0,0,0,0,0,1925.7425742574255
35370768,400,315,0,75,10,5,0,40,1140,NA,0.7875,0.1875,0.025,0.0125,0,0,557.5063475771163
35370769,170,160,0,0,15,0,0,0,830,NA,0.9411764705882353,0,0.08823529411764706,0,0,0,1255.3062462098242
35370770,170,170,0,5,0,0,0,25,940,NA,1,0.029411764705882353,0,0,0,0,1463.3286318758815
35370771,225,150,0,10,25,5,20,40,1110,1220,0.6666666666666666,0.044444444444444446,0.1111111111111111,0.022222222222222223,0.08888888888888889,0,2502.5693730729704
35370772,265,170,0,10,10,10,65,75,930,860,0.6415094339622641,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.24528301886792453,0,2109.426499670402
35370773,220,145,0,45,35,5,0,35,1230,950,0.6590909090909091,0.20454545454545456,0.1590909090909091,0.022727272727272728,0,0,926.3192288841693
35370774,265,240,0,0,20,5,0,20,900,NA,0.9056603773584906,0,0.07547169811320754,0.018867924528301886,0,0,822.7532984814538
35370775,385,275,0,5,40,10,55,40,990,940,0.7142857142857143,0.012987012987012988,0.1038961038961039,0.025974025974025976,0.14285714285714285,0,1893.4799090219865
35370776,200,75,0,10,15,5,95,75,900,850,0.375,0.05,0.075,0.025,0.475,0,2115.019011406844
35370777,285,165,0,0,125,0,0,25,608,NA,0.5789473684210527,0,0.43859649122807015,0,0,0,2147.7132262051914
35370778,370,255,0,0,25,5,90,70,920,820,0.6891891891891891,0,0.06756756756756757,0.013513513513513514,0.24324324324324326,0,490.26899714887816
35370779,235,185,0,5,5,15,30,15,1040,1040,0.7872340425531915,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.1276595744680851,0,1136.3636363636363
35370780,180,175,0,0,0,0,0,15,940,NA,0.9722222222222222,0,0,0,0,0,25.694301257751906
35370781,120,115,0,0,0,5,0,0,690,NA,0.9583333333333334,0,0,0.041666666666666664,0,0,41.50674362505249
35370782,165,160,0,0,0,0,0,0,1350,NA,0.9696969696969697,0,0,0,0,0,24.850257696057945
35370783,150,150,0,0,0,0,0,20,1370,1150,1,0,0,0,0,0,27.67539775186579
35370784,180,180,0,5,0,0,0,25,1330,NA,1,0.027777777777777776,0,0,0,0,71.60049351752595
35370785,90,90,0,0,0,0,0,NA,850,NA,1,0,0,0,0,0,41.24019253081527
35370786,95,90,0,0,0,5,0,25,1270,NA,0.9473684210526315,0,0,0.05263157894736842,0,0,113.34158119487569
35370787,180,135,0,5,0,15,20,30,628,1220,0.75,0.027777777777777776,0,0.08333333333333333,0.1111111111111111,0,1623.1086657496562
35370788,200,125,0,0,0,30,45,35,1250,1210,0.625,0,0,0.15,0.225,0,2020.5871139916128
35370789,210,70,0,15,0,35,85,50,1030,870,0.3333333333333333,0.07142857142857142,0,0.16666666666666666,0.40476190476190477,0,3094.240837696335
35370790,170,80,0,15,0,15,55,20,1010,800,0.47058823529411764,0.08823529411764706,0,0.08823529411764706,0.3235294117647059,0,4044.18828049952
35370791,150,95,0,10,0,25,10,35,1130,930,0.6333333333333333,0.06666666666666667,0,0.16666666666666666,0.06666666666666667,0,3581.7490494296576
35370792,145,105,0,10,5,20,5,20,820,1250,0.7241379310344828,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.034482758620689655,0,3975.9036144578313
35370793,175,105,0,25,0,25,20,25,755,1050,0.6,0.14285714285714285,0,0.14285714285714285,0.11428571428571428,0,3014.048531289911
35370794,185,175,0,5,0,5,0,25,765,1000,0.9459459459459459,0.02702702702702703,0,0.02702702702702703,0,0,3076.452599388379
35370795,230,145,0,5,0,5,70,65,1100,1160,0.6304347826086957,0.021739130434782608,0,0.021739130434782608,0.30434782608695654,0,3714.9355572403338
35370796,180,125,60,0,0,0,0,45,1060,1050,0.6944444444444444,0,0,0,0,0.3333333333333333,2135.045173561579
35370797,405,130,0,140,35,45,55,80,960,1000,0.32098765432098764,0.345679012345679,0.08641975308641975,0.1111111111111111,0.13580246913580246,0,549.8585572842999
35370798,210,105,0,25,0,15,60,55,920,1410,0.5,0.11904761904761904,0,0.07142857142857142,0.2857142857142857,0,2934.0446168768185
35370799,175,65,0,65,10,0,40,20,1180,500,0.37142857142857144,0.37142857142857144,0.05714285714285714,0,0.22857142857142856,0,437.84103609230164
35370800,260,195,0,40,20,5,0,35,1180,1150,0.75,0.15384615384615385,0.07692307692307693,0.019230769230769232,0,0,285.25484164161367
35370801,215,65,55,10,10,0,75,50,1210,1140,0.3023255813953488,0.046511627906976744,0.046511627906976744,0,0.3488372093023256,0.2558139534883721,4679.245283018868
35370802,280,120,0,5,30,0,125,75,870,860,0.42857142857142855,0.017857142857142856,0.10714285714285714,0,0.44642857142857145,0,4083.285135916715
35370803,170,25,0,130,0,0,20,25,1050,1320,0.14705882352941177,0.7647058823529411,0,0,0.11764705882352941,0,5847.373637264618
35370804,165,30,0,70,50,0,15,25,1120,1470,0.18181818181818182,0.42424242424242425,0.30303030303030304,0,0.09090909090909091,0,5534.188034188034
35370805,360,125,0,60,170,0,0,35,1410,1120,0.3472222222222222,0.16666666666666666,0.4722222222222222,0,0,0,2091.729034734216
35370806,205,100,0,50,40,0,20,25,1150,1100,0.4878048780487805,0.24390243902439024,0.1951219512195122,0,0.0975609756097561,0,1575.018661358547
35370807,275,200,0,40,35,0,0,15,970,NA,0.7272727272727273,0.14545454545454545,0.12727272727272726,0,0,0,1257.565568258238
35370808,410,130,200,25,40,0,10,175,810,1860,0.3170731707317073,0.06097560975609756,0.0975609756097561,0,0.024390243902439025,0.4878048780487805,3132.3438466295606
35370809,305,60,140,35,5,0,60,100,920,1300,0.19672131147540983,0.11475409836065574,0.01639344262295082,0,0.19672131147540983,0.45901639344262296,3843.0583501006035
35370810,395,230,30,0,140,0,0,55,990,1140,0.5822784810126582,0,0.35443037974683544,0,0,0.0759493670886076,721.3874560813337
35370811,265,250,0,5,15,0,0,30,860,NA,0.9433962264150944,0.018867924528301886,0.05660377358490566,0,0,0,198.51999430767043
35370812,195,195,0,0,0,0,0,35,910,695,1,0,0,0,0,0,19.49727473037226
35370813,360,335,0,5,10,5,10,45,1030,1560,0.9305555555555556,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.027777777777777776,0,54.37514883708623
35370814,235,230,0,0,0,0,0,30,1550,NA,0.9787234042553191,0,0,0,0,0,45.75983930701149
35370815,120,115,0,5,0,0,5,20,990,NA,0.9583333333333334,0.041666666666666664,0,0,0.041666666666666664,0,38.48534874122988
35370816,185,180,0,0,0,0,0,10,1530,NA,0.972972972972973,0,0,0,0,0,27.223926380368095
35370817,195,185,0,0,0,5,5,20,1300,NA,0.9487179487179487,0,0,0.02564102564102564,0.02564102564102564,0,31.71808961946222
35370818,200,200,0,0,0,0,0,25,1260,850,1,0,0,0,0,0,12.493519958527735
35370819,185,190,0,0,0,5,0,25,1240,NA,1.027027027027027,0,0,0.02702702702702703,0,0,39.52698716520052
35370820,190,185,0,0,0,0,0,50,1260,NA,0.9736842105263158,0,0,0,0,0,9.994983578317699
35370821,180,165,0,0,0,5,5,20,1100,NA,0.9166666666666666,0,0,0.027777777777777776,0.027777777777777776,0,51.95131419698111
35370822,190,145,0,0,0,5,20,0,840,592,0.7631578947368421,0,0,0.02631578947368421,0.10526315789473684,0,80.03408859328972
35370823,180,180,0,0,0,0,0,0,1210,NA,1,0,0,0,0,0,8.644060390635538
35370824,225,210,0,5,5,5,5,25,1240,NA,0.9333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,43.862985218427525
35370825,210,205,0,5,0,0,0,30,1050,1100,0.9761904761904762,0.023809523809523808,0,0,0,0,57.83482893694593
35370826,255,180,0,5,75,0,0,30,850,NA,0.7058823529411765,0.0196078431372549,0.29411764705882354,0,0,0,519.2679660764767
35370827,195,180,0,0,0,0,10,20,1160,NA,0.9230769230769231,0,0,0,0.05128205128205128,0,1002.7425437092903
35370828,290,85,55,0,50,0,95,90,1250,1020,0.29310344827586204,0,0.1724137931034483,0,0.3275862068965517,0.1896551724137931,3092.31468849477
35370829,395,115,200,5,25,0,55,145,800,990,0.2911392405063291,0.012658227848101266,0.06329113924050633,0,0.13924050632911392,0.5063291139240507,1514.0489185364868
35370830,210,190,0,5,0,5,0,20,770,1350,0.9047619047619048,0.023809523809523808,0,0.023809523809523808,0,0,1875.6371049949032
35370831,355,260,0,40,20,5,20,75,820,900,0.7323943661971831,0.11267605633802817,0.056338028169014086,0.014084507042253521,0.056338028169014086,0,2017.2275641025642
35370832,115,110,0,0,0,5,0,35,1330,NA,0.9565217391304348,0,0,0.043478260869565216,0,0,201.59151193633954
35370833,85,65,0,0,10,0,0,0,900,NA,0.7647058823529411,0,0.11764705882352941,0,0,0,87.6070199391302
35370834,245,240,0,0,0,0,0,15,1130,NA,0.9795918367346939,0,0,0,0,0,1961.038961038961
35370835,275,255,0,5,0,10,5,20,1210,1100,0.9272727272727272,0.01818181818181818,0,0.03636363636363636,0.01818181818181818,0,305.0007741136399
35370836,165,165,0,0,0,0,0,20,800,NA,1,0,0,0,0,0,238.62581244196843
35370837,1105,815,0,155,125,0,10,105,1000,1550,0.7375565610859729,0.14027149321266968,0.11312217194570136,0,0.00904977375565611,0,267.1471593408453
35370838,275,275,0,0,0,0,0,30,950,1310,1,0,0,0,0,0,840.782797777241
35370839,120,125,0,0,0,0,0,NA,670,NA,1.0416666666666667,0,0,0,0,0,5.605572426432955
35370840,550,550,0,0,0,0,0,65,1120,NA,1,0,0,0,0,0,305.5822906641001
35370841,315,295,0,10,15,0,0,45,1050,900,0.9365079365079365,0.031746031746031744,0.047619047619047616,0,0,0,71.84741929673585
35370842,205,205,0,0,0,0,0,0,780,NA,1,0,0,0,0,0,17.014905056829782
35370843,195,195,0,0,0,0,5,15,1400,NA,1,0,0,0,0.02564102564102564,0,24.39418967014628
35370844,200,200,0,0,0,0,10,20,1060,NA,1,0,0,0,0.05,0,22.40638056064485
35370845,205,200,0,0,0,5,0,35,1470,NA,0.975609756097561,0,0,0.024390243902439025,0,0,2214.3774069319643
35370846,145,145,0,0,0,0,0,20,970,NA,1,0,0,0,0,0,2918.5091598231206
35370847,165,165,0,0,0,0,0,20,890,NA,1,0,0,0,0,0,2239.63133640553
35370848,185,180,0,0,0,0,0,30,850,NA,0.972972972972973,0,0,0,0,0,1524.3902439024391
35370849,190,190,0,0,0,0,0,20,820,NA,1,0,0,0,0,0,1791.5309446254073
35370851,650,375,0,265,0,0,10,125,1600,1010,0.5769230769230769,0.4076923076923077,0,0,0.015384615384615385,0,2030.221562992491
35370852,165,165,0,0,0,0,0,35,1250,NA,1,0,0,0,0,0,4229.041916167665
35370853,255,0,0,20,235,0,0,70,1180,1720,0,0.0784313725490196,0.9215686274509803,0,0,0,4034.969737726967
35370854,380,30,245,60,10,0,45,120,548,1090,0.07894736842105263,0.15789473684210525,0.02631578947368421,0,0.11842105263157894,0.6447368421052632,4334.975369458129
35370855,225,120,0,105,0,5,0,20,1120,1580,0.5333333333333333,0.4666666666666667,0,0.022222222222222223,0,0,4259.259259259259
35370856,180,130,0,45,0,0,0,20,1120,NA,0.7222222222222222,0.25,0,0,0,0,2657.0048309178746
35370857,190,160,0,35,0,0,0,15,1350,NA,0.8421052631578947,0.18421052631578946,0,0,0,0,3363.286264441592
35370858,240,85,0,150,0,0,0,30,960,1640,0.3541666666666667,0.625,0,0,0,0,1783.1449126413156
35370859,405,45,350,0,0,0,0,70,1090,520,0.1111111111111111,0,0,0,0,0.8641975308641975,3229.7734627831715
35370860,185,185,0,0,0,0,0,35,795,NA,1,0,0,0,0,0,1837.5717801476621
35370861,170,170,0,0,0,0,0,0,1100,NA,1,0,0,0,0,0,2556.473829201102
35370862,180,175,0,0,0,5,0,25,1260,NA,0.9722222222222222,0,0,0.027777777777777776,0,0,2070.7547169811323
35370863,300,120,0,0,70,0,115,40,1190,900,0.4,0,0.23333333333333334,0,0.38333333333333336,0,3356.643356643357
35370864,170,150,0,10,0,5,5,25,990,NA,0.8823529411764706,0.058823529411764705,0,0.029411764705882353,0.029411764705882353,0,2120.123203285421
35370865,260,260,0,0,0,0,0,20,1090,NA,1,0,0,0,0,0,2377.6941498460487
35370868,475,405,0,0,65,0,0,15,1520,NA,0.8526315789473684,0,0.1368421052631579,0,0,0,910.0736436727249
35370869,590,585,0,5,0,0,0,35,1680,NA,0.9915254237288136,0.00847457627118644,0,0,0,0,1208.0800156893508
35370870,265,90,85,35,0,0,50,55,830,NA,0.33962264150943394,0.1320754716981132,0,0,0.18867924528301888,0.32075471698113206,2141.6938110749184
35370871,440,440,0,0,0,0,0,65,1170,NA,1,0,0,0,0,0,303.39584850691915
35370872,90,85,0,5,0,0,0,0,1400,NA,0.9444444444444444,0.05555555555555555,0,0,0,0,103.41302296319597
35370873,185,180,0,0,0,0,0,30,1110,NA,0.972972972972973,0,0,0,0,0,25.555681502014572
35370874,160,160,0,0,0,0,0,20,1280,NA,1,0,0,0,0,0,1246.4018422567647
35370875,200,200,0,0,0,0,0,0,820,NA,1,0,0,0,0,0,2828.979793001479
35370876,95,95,0,0,0,0,0,0,1420,NA,1,0,0,0,0,0,802.4883359253499
35370877,220,60,80,10,30,0,50,60,820,1940,0.2727272727272727,0.045454545454545456,0.13636363636363635,0,0.22727272727272727,0.36363636363636365,2615.853658536585
35370878,255,5,50,15,0,0,185,60,735,1080,0.0196078431372549,0.058823529411764705,0,0,0.7254901960784313,0.19607843137254902,1240.2044293015333
35370879,220,225,0,0,5,0,0,25,1280,NA,1.0227272727272727,0,0.022727272727272728,0,0,0,4225.82448295137
35370880,630,575,0,50,0,0,5,65,1230,NA,0.9126984126984127,0.07936507936507936,0,0,0.007936507936507936,0,2521.6349354280387
35370881,515,305,0,5,180,0,20,60,1250,1000,0.5922330097087378,0.009708737864077669,0.34951456310679613,0,0.038834951456310676,0,1112.3449935221174
35370882,840,785,0,50,0,5,0,170,1680,2140,0.9345238095238095,0.05952380952380952,0,0.005952380952380952,0,0,1965.818516247701
35370883,610,600,0,0,0,5,10,85,1450,2200,0.9836065573770492,0,0,0.00819672131147541,0.01639344262295082,0,1516.6066426570628
35370884,375,325,0,55,0,0,0,50,1130,1090,0.8666666666666667,0.14666666666666667,0,0,0,0,1701.6129032258066
35370885,205,120,0,75,5,5,5,25,735,1700,0.5853658536585366,0.36585365853658536,0.024390243902439025,0.024390243902439025,0.024390243902439025,0,922.1525600835946
35370886,480,450,0,0,0,0,25,105,1460,1440,0.9375,0,0,0,0.052083333333333336,0,3845.3650533223954
35370887,245,240,0,5,0,5,0,35,1740,1880,0.9795918367346939,0.02040816326530612,0,0.02040816326530612,0,0,3333.3333333333335
